,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,temp
8442,1,1,1,0,1,3
8443,0,1,1,1,0,2
8444,0,0,0,1,1,17
8445,0,0,0,0,1,15
8446,1,1,1,1,1,23
8447,0,1,1,1,0,9
8448,0,0,0,1,0,13
8449,0,1,0,0,1,15
8450,1,1,1,1,1,4
8451,0,1,0,0,0,6
8452,0,0,1,0,1,5
8453,1,1,1,1,1,0
8454,1,0,0,0,0,21
8455,1,1,0,1,1,6
8456,1,0,1,0,1,21
8457,1,0,0,0,0,10
8458,1,1,1,1,1,9
8459,0,1,0,1,0,18
8460,1,1,1,1,0,24
8461,1,1,1,0,0,6
8462,0,0,1,0,0,16
8463,0,1,0,1,1,23
8464,1,1,0,1,1,16
8465,0,1,0,0,0,3
8466,1,0,0,1,1,15
8467,1,1,0,1,1,10
8468,0,0,1,0,0,5
8469,1,0,1,0,0,5
8470,0,1,1,0,0,23
8471,0,0,0,1,0,6
8472,1,1,0,0,0,22
8473,1,1,1,0,0,2
8474,1,0,0,0,1,23
8475,1,1,0,0,0,5
8476,1,0,0,1,1,0
8477,1,1,0,0,1,6
8478,0,1,0,1,0,4
8479,1,0,0,0,0,5
8480,0,0,0,1,0,20
8481,1,1,1,0,0,8
8482,0,0,1,1,0,5
8483,1,1,1,1,1,11
8484,1,1,0,0,1,7
8485,1,1,1,0,0,5
8486,0,0,0,0,0,5
8487,1,1,1,1,1,9
8488,0,1,0,0,0,3
8489,1,0,1,1,0,10
8490,0,1,1,1,1,12
8491,1,1,0,0,0,14
8492,0,0,0,1,1,22
8493,1,0,0,0,1,24
8494,1,1,0,0,0,3
8495,1,0,1,0,1,12
8496,1,0,1,0,1,22
8497,0,0,1,1,0,1
8498,0,0,0,0,1,19
8499,1,1,1,1,1,7
8500,1,1,1,0,1,0
8501,0,1,1,1,0,3
8502,1,1,0,0,0,3
8503,1,1,1,0,0,19
8504,0,0,1,1,1,3
8505,1,0,1,1,1,4
8506,1,1,1,1,0,21
8507,0,0,0,0,0,13
8508,0,1,1,1,1,2
8509,1,0,0,1,0,24
8510,0,1,0,1,1,10
8511,0,0,1,0,1,6
8512,0,0,0,1,1,11
8513,1,0,1,0,0,21
8514,1,1,0,1,0,19
8515,0,0,0,1,0,1
8516,1,1,1,1,0,7
8517,1,1,1,1,1,10
8518,1,0,1,1,0,11
8519,1,0,0,0,0,14
8520,0,0,0,1,1,21
8521,0,1,1,0,1,8
8522,1,1,0,0,0,24
8523,1,0,0,0,1,22
8524,1,1,1,1,1,14
8525,1,0,1,1,1,22
8526,0,1,1,1,1,12
8527,0,1,0,1,0,21
8528,0,1,0,0,0,4
8529,0,1,1,1,1,6
8530,1,0,1,0,1,4
8531,1,1,1,0,0,23
8532,1,1,0,0,0,22
8533,1,1,1,0,1,15
8534,0,1,1,0,0,15
8535,1,1,0,0,1,0
8536,0,1,0,1,0,17
8537,1,0,0,0,0,22
8538,0,1,0,0,1,9
8539,1,0,0,1,0,18
8540,0,0,0,0,1,16
8541,1,0,1,0,1,17
8542,1,1,1,1,0,23
8543,1,1,1,0,1,1
8544,1,1,1,0,0,11
8545,1,1,1,0,1,19
8546,1,0,1,0,1,7
8547,1,1,1,0,1,8
8548,0,1,0,0,1,3
8549,0,1,1,0,1,22
8550,1,0,1,1,1,13
8551,0,0,1,0,1,17
8552,1,0,0,1,1,24
8553,0,1,0,1,1,4
8554,1,0,1,1,0,10
8555,1,1,0,0,1,23
8556,1,0,0,1,0,17
8557,0,1,0,1,1,6
8558,1,0,0,0,0,0
8559,0,0,1,0,0,20
8560,1,0,1,0,0,1
8561,0,0,1,0,0,11
8562,0,1,0,1,0,15
8563,1,1,1,0,1,2
8564,0,0,1,1,0,24
8565,1,1,1,1,1,7
8566,1,1,0,0,0,8
8567,1,0,1,0,0,20
8568,0,1,1,0,1,11
8569,1,1,1,1,0,21
8570,1,0,1,0,0,3
8571,0,1,1,1,1,4
8572,0,0,0,1,0,10
8573,0,0,1,1,1,5
8574,0,0,0,1,1,10
8575,0,1,0,0,1,0
8576,1,0,0,1,1,2
8577,0,0,0,1,1,1
8578,1,0,1,0,0,21
8579,0,1,1,1,0,20
8580,0,0,0,0,0,3
8581,1,1,1,1,0,1
8582,1,1,1,0,0,3
8583,0,1,1,1,0,20
8584,1,1,0,0,1,22
8585,0,1,1,1,1,16
8586,1,1,1,0,1,8
8587,1,1,0,0,0,18
8588,1,1,0,1,0,24
8589,0,0,1,1,0,5
8590,1,0,0,1,1,5
8591,1,0,0,0,0,9
8592,1,1,0,0,0,12
8593,0,0,0,0,1,14
8594,0,0,0,0,0,14
8595,0,1,1,0,0,22
8596,1,1,0,1,0,9
8597,0,0,0,1,1,20
8598,1,1,1,0,1,7
8599,1,1,1,0,0,12
8600,0,0,1,0,1,11
8601,0,0,0,1,1,4
8602,1,1,0,0,1,0
8603,1,0,0,0,1,15
8604,1,1,1,0,0,0
8605,0,1,0,0,0,20
8606,0,0,1,1,1,5
8607,1,1,1,1,0,1
8608,1,1,1,1,0,5
8609,1,0,0,1,0,5
8610,0,0,1,1,1,22
8611,0,1,0,0,0,20
8612,0,0,0,0,1,11
8613,1,0,1,0,0,0
8614,1,0,0,0,1,7
8615,0,0,1,0,0,9
8616,0,0,1,0,1,3
8617,1,0,1,1,1,5
8618,1,1,0,1,1,4
8619,1,0,0,1,0,12
8620,0,0,0,1,1,17
8621,0,0,0,0,1,10
8622,1,1,1,1,0,17
8623,1,1,0,0,0,24
8624,0,0,1,1,1,7
8625,1,0,1,1,0,21
8626,0,1,0,1,0,1
8627,1,1,0,1,0,0
8628,1,1,0,0,0,5
8629,1,1,1,0,1,23
8630,0,0,1,0,1,21
8631,0,0,0,0,1,15
8632,1,1,1,0,0,16
8633,1,1,1,0,0,10
8634,1,0,0,1,0,16
8635,1,0,1,1,1,11
8636,0,0,1,1,1,18
8637,1,1,0,1,1,8
8638,0,0,0,0,1,17
8639,1,1,0,1,1,12
8640,1,0,1,0,1,14
8641,1,0,1,1,0,18
8642,0,0,1,1,0,5
8643,0,1,0,0,0,2
8644,1,1,0,0,0,10
8645,0,0,1,1,1,21
8646,0,1,0,1,0,10
8647,1,1,0,0,0,9
8648,1,0,0,1,0,3
8649,1,0,0,1,0,12
8650,1,1,1,0,1,11
8651,0,0,0,1,0,12
8652,1,0,1,0,1,24
8653,0,1,1,1,0,6
8654,0,0,1,1,1,12
8655,0,1,0,1,0,13
8656,1,0,0,1,0,16
8657,0,1,1,1,0,13
8658,1,1,0,0,1,22
8659,1,0,1,0,0,19
8660,0,1,0,0,1,9
8661,0,1,1,0,1,5
8662,1,1,1,0,0,18
8663,1,0,0,1,1,9
8664,0,0,1,1,1,2
8665,0,1,1,0,0,5
8666,0,0,1,0,1,1
8667,1,1,1,0,0,15
8668,0,0,1,1,0,12
8669,1,0,0,1,0,24
8670,0,1,1,1,0,17
8671,1,1,0,0,1,24
8672,0,0,1,1,0,8
8673,0,0,0,0,1,10
8674,1,1,1,1,0,14
8675,0,0,1,0,1,18
8676,0,0,1,0,1,4
8677,0,0,0,1,0,20
8678,1,0,1,0,0,18
8679,0,1,1,1,0,7
8680,0,0,0,0,1,13
8681,1,0,0,1,0,1
8682,0,1,0,1,0,3
8683,0,1,0,0,1,6
8684,1,0,0,1,0,13
8685,1,0,0,0,1,13
8686,0,0,1,1,0,22
8687,1,0,1,1,0,8
8688,0,0,0,1,1,9
8689,1,1,0,1,0,7
8690,0,1,1,0,1,23
8691,0,0,1,1,1,11
8692,1,1,0,1,0,18
8693,0,0,0,1,1,0
8694,0,1,0,0,0,7
8695,0,0,0,0,1,19
8696,1,0,1,1,0,1
8697,1,1,1,0,0,15
8698,1,0,1,1,1,10
8699,0,0,1,0,0,1
8700,1,1,1,0,0,4
8701,0,0,0,0,1,16
8702,1,0,1,0,1,15
8703,0,0,1,1,1,0
8704,0,1,1,0,0,9
8705,0,0,0,1,1,10
8706,1,0,1,0,1,15
8707,0,0,1,0,1,12
8708,1,0,1,0,1,5
8709,0,0,1,1,0,2
8710,1,1,1,0,0,19
8711,1,1,1,0,1,1
8712,1,1,1,1,1,7
8713,1,0,1,0,0,8
8714,1,1,0,1,1,22
8715,1,1,1,1,1,5
8716,1,1,1,0,1,2
8717,0,1,1,0,1,3
8718,0,0,0,1,0,24
8719,1,0,1,0,1,15
8720,1,1,0,0,1,2
8721,1,1,1,1,0,17
8722,1,1,1,1,0,19
8723,1,1,0,1,1,16
8724,0,1,0,0,1,12
8725,0,1,1,0,1,14
8726,0,0,0,1,0,14
8727,1,1,0,0,1,24
8728,1,0,0,1,0,15
8729,0,1,1,1,1,3
8730,0,0,1,1,1,11
8731,1,0,0,1,1,6
8732,1,0,1,0,0,19
8733,0,0,0,0,1,14
8734,1,1,1,0,1,7
8735,0,1,0,1,0,6
8736,1,1,0,1,0,24
8737,1,0,1,1,1,24
8738,1,1,0,0,1,21
8739,1,1,0,0,0,16
8740,0,1,0,0,0,10
8741,0,1,1,0,1,24
8742,1,0,1,1,0,5
8743,1,0,0,1,1,15
8744,0,0,0,0,1,22
8745,0,1,1,0,1,0
8746,1,0,1,1,0,23
8747,1,1,1,1,1,24
8748,1,1,1,0,0,7
8749,0,1,1,0,1,14
8750,1,1,0,1,1,15
8751,1,0,0,1,0,16
8752,0,0,0,0,0,8
8753,1,0,1,1,1,4
8754,1,1,0,1,0,20
8755,1,0,1,1,1,24
8756,0,1,0,0,0,0
8757,1,1,0,0,1,3
8758,1,0,0,1,1,18
8759,0,0,1,1,1,1
8760,0,1,1,1,1,0
8761,0,1,0,1,0,24
8762,1,1,1,1,1,11
8763,1,0,1,1,1,10
8764,1,1,0,1,1,15
8765,0,1,0,1,1,7
8766,1,0,1,1,0,17
8767,1,0,0,1,1,17
8768,0,0,0,0,1,3
8769,0,1,0,1,0,17
8770,0,1,1,0,0,8
8771,1,1,0,1,1,1
8772,0,1,1,0,1,19
8773,1,1,0,0,1,21
8774,1,0,1,0,0,11
8775,0,0,0,1,0,3
8776,0,0,1,0,1,5
8777,1,1,0,0,1,1
8778,0,1,0,1,0,13
8779,0,0,0,0,1,4
8780,1,1,1,1,1,12
8781,1,0,1,0,0,12
8782,0,1,0,0,0,6
8783,0,1,1,0,0,15
8784,1,1,1,0,1,12
8785,0,1,1,1,0,11
8786,1,0,1,1,0,7
8787,0,1,0,0,1,2
8788,1,1,0,0,0,10
8789,0,1,0,0,0,8
8790,0,0,1,1,1,21
8791,0,1,0,1,0,15
8792,1,0,0,0,1,0
8793,1,0,0,1,1,23
8794,1,1,0,0,0,23
8795,1,0,0,0,0,9
8796,1,1,1,0,1,6
8797,0,0,0,0,1,19
8798,1,1,0,1,0,16
8799,1,0,1,1,0,13
8800,1,1,1,1,1,12
8801,1,0,0,1,1,13
8802,1,0,0,0,0,5
8803,1,0,1,0,0,14
8804,1,1,1,0,1,15
8805,0,1,0,0,0,11
8806,0,0,1,1,0,19
8807,0,1,1,1,0,18
8808,1,1,1,1,1,5
8809,0,0,0,1,1,16
8810,1,0,0,1,0,16
8811,1,0,1,0,0,7
8812,0,1,0,0,0,18
8813,0,1,0,1,0,17
8814,0,1,1,0,1,0
8815,1,0,0,1,1,23
8816,1,0,1,1,0,4
8817,0,1,1,0,1,21
8818,0,1,1,1,0,1
8819,0,1,0,0,1,6
8820,0,0,0,1,1,0
8821,0,0,1,1,0,12
8822,0,0,0,1,0,21
8823,1,0,1,1,1,22
8824,1,0,0,1,0,3
8825,0,0,0,1,1,2
8826,1,0,0,0,0,10
8827,1,0,0,1,0,19
8828,1,0,0,0,1,4
8829,0,0,0,0,0,24
8830,0,1,0,1,1,21
8831,0,0,0,1,0,14
8832,1,1,0,1,0,9
8833,1,0,1,1,1,0
8834,1,1,0,0,0,24
8835,0,0,0,1,0,7
8836,0,0,0,0,1,8
8837,1,0,1,0,1,1
8838,1,0,0,0,0,2
8839,1,1,0,0,0,0
8840,0,0,0,1,1,20
8841,1,0,0,1,1,13
8842,1,0,1,1,0,21
8843,1,1,1,1,1,4
8844,0,0,0,1,0,11
8845,1,0,0,0,1,23
8846,1,1,1,0,0,1
8847,1,0,0,0,0,24
8848,1,0,0,0,0,14
8849,0,1,0,0,0,12
8850,1,0,0,1,0,15
8851,0,0,0,1,1,17
8852,1,1,0,1,0,1
8853,1,0,1,0,1,21
8854,0,0,0,0,0,1
8855,0,0,0,1,1,13
8856,0,0,0,1,0,17
8857,1,0,1,1,1,20
8858,1,1,1,0,0,16
8859,0,1,1,0,0,22
8860,0,0,0,1,1,8
8861,1,1,0,1,0,14
8862,1,1,0,0,0,11
8863,1,0,0,0,1,8
8864,0,0,1,0,1,21
8865,0,0,0,1,0,9
8866,1,0,0,0,1,6
8867,1,1,1,0,0,0
8868,0,1,0,0,1,20
8869,0,0,0,1,0,22
8870,1,1,0,0,0,12
8871,0,1,0,1,1,5
8872,1,1,1,1,0,15
8873,0,0,1,1,0,8
8874,0,0,1,0,1,10
8875,0,1,1,0,0,7
8876,0,0,0,0,1,6
8877,0,1,0,1,0,1
8878,1,1,1,1,0,19
8879,0,0,1,0,1,21
8880,1,0,1,1,1,21
8881,1,0,1,1,0,10
8882,1,1,0,1,1,1
8883,1,0,0,0,0,13
8884,1,0,0,0,1,23
8885,0,0,0,1,0,17
8886,1,0,1,1,0,11
8887,0,0,1,0,1,8
8888,0,0,0,1,1,7
8889,0,0,1,0,1,8
8890,0,0,0,1,0,16
8891,1,0,1,1,1,11
8892,1,0,0,0,1,13
8893,1,1,0,1,0,16
8894,1,0,0,1,0,18
8895,0,0,1,0,1,5
8896,0,1,0,1,0,16
8897,0,0,1,0,1,16
8898,1,1,0,1,1,19
8899,0,0,1,0,1,17
8900,0,1,0,0,0,20
8901,0,1,1,1,1,15
8902,0,0,1,1,1,14
8903,0,0,1,0,0,7
8904,1,1,1,1,0,16
8905,1,1,0,0,0,7
8906,0,1,1,0,0,11
8907,1,0,0,0,1,22
8908,1,0,0,0,1,6
8909,0,1,1,0,0,3
8910,0,0,1,1,0,17
8911,1,0,0,1,1,10
8912,1,1,0,1,0,15
8913,1,1,1,1,1,21
8914,0,0,1,1,1,3
8915,0,1,1,1,0,1
8916,0,1,1,1,1,15
8917,1,0,1,0,1,24
8918,0,0,1,1,0,18
8919,0,1,1,1,0,21
8920,0,1,1,0,0,24
8921,1,0,0,1,0,4
8922,0,1,0,1,1,23
8923,0,1,0,0,1,18
8924,0,1,1,0,0,24
8925,1,0,0,1,0,9
8926,1,1,1,0,1,18
8927,0,0,1,0,0,23
8928,1,0,0,1,1,17
8929,1,1,1,1,0,3
8930,1,0,0,0,0,0
8931,1,1,1,1,1,14
8932,1,1,1,1,1,21
8933,1,0,0,0,1,8
8934,1,1,1,0,0,9
8935,1,1,0,1,0,12
8936,1,1,0,0,1,21
8937,1,0,0,0,0,18
8938,1,1,1,0,1,5
8939,0,1,1,0,1,2
8940,0,0,1,0,1,22
8941,1,0,0,1,1,5
8942,1,0,1,0,0,10
8943,0,0,0,1,0,19
8944,0,1,1,1,0,3
8945,0,0,0,1,0,21
8946,0,0,1,1,0,5
8947,1,1,1,1,1,17
8948,1,1,1,1,0,20
8949,0,1,0,0,1,12
8950,1,0,1,1,0,11
8951,0,1,0,1,0,3
8952,0,1,0,1,0,23
8953,0,1,1,0,1,14
8954,1,1,0,0,0,5
8955,0,1,1,0,1,18
8956,1,0,1,0,1,21
8957,0,1,0,1,0,11
8958,1,1,0,1,0,1
8959,0,1,0,0,0,9
8960,0,1,0,1,0,0
8961,0,1,1,0,0,7
8962,0,1,0,1,1,18
8963,1,1,0,0,0,21
8964,0,1,0,1,1,21
8965,0,0,1,0,1,10
8966,1,1,0,1,1,4
8967,1,1,1,1,0,14
8968,0,1,0,0,1,16
8969,0,1,0,0,0,12
8970,1,0,0,0,1,3
8971,1,1,1,1,0,14
8972,0,0,1,1,0,4
8973,0,1,1,0,1,5
8974,1,1,0,0,1,5
8975,0,0,1,1,1,15
8976,0,0,1,0,0,10
8977,1,1,1,1,1,21
8978,0,0,0,0,1,19
8979,0,1,0,1,1,19
8980,0,1,1,0,0,2
8981,0,1,1,1,0,22
8982,1,0,0,1,1,22
8983,1,0,1,1,0,20
8984,1,0,0,1,1,13
8985,0,0,0,0,0,1
8986,1,0,1,1,0,22
8987,0,0,0,1,0,19
8988,1,1,0,1,1,8
8989,0,0,0,0,0,19
8990,0,0,1,0,1,18
8991,1,1,1,1,0,5
8992,0,1,1,0,1,8
8993,1,1,1,1,1,6
8994,1,0,1,1,0,5
8995,1,1,0,1,1,22
8996,1,1,0,1,1,6
8997,1,1,0,0,1,7
8998,1,1,1,1,1,19
8999,0,0,0,1,1,23
9000,0,1,1,1,1,8
9001,0,0,1,0,1,14
9002,0,1,1,1,0,21
9003,1,0,1,1,0,16
9004,1,0,1,0,1,4
9005,1,0,0,0,1,7
9006,0,0,1,1,1,18
9007,1,1,1,0,0,7
9008,0,1,1,0,1,24
9009,0,1,0,1,1,18
9010,0,0,0,1,0,7
9011,1,1,1,0,1,9
9012,0,1,1,0,0,11
9013,0,0,1,1,0,14
9014,0,1,1,1,0,10
9015,1,0,1,0,0,8
9016,0,0,0,1,1,19
9017,0,0,1,0,0,9
9018,0,0,0,0,0,6
9019,0,0,0,0,1,8
9020,0,0,1,1,1,10
9021,0,1,0,1,1,9
9022,1,1,0,1,0,7
9023,0,0,1,1,0,12
9024,1,0,0,1,1,23
9025,1,1,1,0,0,10
9026,1,1,0,0,0,24
9027,1,1,1,0,1,6
9028,1,0,0,1,1,21
9029,0,1,1,1,0,19
9030,1,1,1,0,0,2
9031,1,0,1,0,1,14
9032,1,0,0,0,1,23
9033,1,0,1,1,1,22
9034,0,1,1,1,1,7
9035,0,1,0,0,0,9
9036,0,0,1,0,1,18
9037,1,1,1,0,1,7
9038,0,0,0,0,1,4
9039,1,0,1,0,1,20
9040,1,1,0,0,1,2
9041,1,0,1,1,0,13
9042,1,1,1,0,1,4
9043,0,0,0,1,1,10
9044,0,0,0,0,0,19
9045,1,1,1,0,0,24
9046,0,1,0,0,0,14
9047,1,1,1,1,1,17
9048,1,1,1,0,1,14
9049,1,0,0,1,1,0
9050,1,1,0,1,1,5
9051,1,1,1,0,0,0
9052,0,1,1,0,0,13
9053,1,0,1,1,0,13
9054,0,1,1,1,0,7
9055,0,0,0,1,0,17
9056,1,1,1,0,1,4
9057,0,0,1,0,1,3
9058,1,0,0,1,1,3
9059,0,1,0,0,1,16
9060,0,0,1,0,0,23
9061,0,0,0,1,0,6
9062,0,0,1,0,1,8
9063,0,0,1,1,1,20
9064,0,0,0,1,1,20
9065,1,1,0,1,1,23
9066,1,1,1,1,1,2
9067,1,1,0,0,1,22
9068,0,1,1,0,0,11
9069,0,1,1,0,1,15
9070,1,0,1,1,0,0
9071,1,0,0,1,0,16
9072,1,1,1,0,0,14
9073,0,0,0,1,0,5
9074,1,1,0,0,1,17
9075,0,1,1,1,1,5
9076,0,1,1,1,1,17
9077,1,1,1,1,0,10
9078,0,0,1,0,1,4
9079,1,1,1,1,1,11
9080,1,1,1,1,0,19
9081,0,0,0,0,1,19
9082,0,0,0,1,0,0
9083,0,1,1,0,0,3
9084,1,0,1,0,0,9
9085,1,1,1,0,0,21
9086,1,0,0,0,0,0
9087,0,1,0,0,1,10
9088,0,1,1,1,0,4
9089,1,1,0,1,1,10
9090,0,1,0,1,0,14
9091,0,0,0,1,1,21
9092,0,1,0,1,0,6
9093,0,1,1,1,0,11
9094,1,0,1,1,0,14
9095,1,1,0,0,1,13
9096,0,0,0,1,1,21
9097,0,0,0,1,0,16
9098,1,0,0,0,0,11
9099,0,0,0,1,0,0
9100,0,0,1,1,0,23
9101,1,1,1,0,0,18
9102,0,0,0,1,0,14
9103,1,0,0,1,0,23
9104,1,0,1,1,1,17
9105,0,0,0,1,1,10
9106,0,1,1,0,1,13
9107,0,1,0,0,0,19
9108,1,0,1,1,0,13
9109,1,0,0,0,0,17
9110,1,0,1,0,0,23
9111,0,0,1,0,0,13
9112,0,1,1,0,1,24
9113,1,1,0,0,0,24
9114,1,0,1,0,0,11
9115,1,1,0,1,0,11
9116,0,1,0,1,0,15
9117,0,1,1,1,0,23
9118,0,1,1,0,1,10
9119,1,1,0,0,0,9
9120,0,1,1,1,1,3
9121,1,1,1,1,1,12
9122,1,1,1,1,0,5
9123,1,0,0,1,1,4
9124,0,1,0,0,0,6
9125,0,0,1,0,1,20
9126,0,1,1,1,0,8
9127,1,0,1,0,1,24
9128,1,0,0,0,1,4
9129,1,1,0,1,0,14
9130,1,0,1,0,0,14
9131,1,1,0,0,1,3
9132,0,1,0,1,0,4
9133,0,0,1,0,0,16
9134,1,0,0,1,1,15
9135,0,1,0,0,0,16
9136,0,0,1,1,0,20
9137,1,0,1,1,1,17
9138,1,1,1,1,1,1
9139,0,1,1,0,1,23
9140,0,0,0,0,1,9
9141,0,1,0,1,1,11
9142,1,0,0,1,1,9
9143,0,1,1,1,0,7
9144,0,0,1,0,1,11
9145,1,0,0,0,1,11
9146,0,0,0,0,0,4
9147,1,0,1,1,1,19
9148,1,1,1,0,1,12
9149,0,1,1,0,1,8
9150,1,0,1,1,0,0
9151,1,0,1,1,0,12
9152,0,0,0,1,1,2
9153,0,1,0,0,1,20
9154,1,0,1,1,1,19
9155,1,0,0,1,0,6
9156,1,0,0,0,1,4
9157,1,1,0,0,0,4
9158,1,0,0,1,0,11
9159,1,0,0,0,1,2
9160,0,0,1,1,0,22
9161,1,0,0,0,0,19
9162,1,0,1,1,1,4
9163,0,1,0,0,0,9
9164,0,0,0,0,1,7
9165,0,0,1,0,0,7
9166,1,1,0,1,0,17
9167,0,1,1,0,0,10
9168,0,0,1,0,0,8
9169,0,0,1,1,0,5
9170,0,1,0,1,0,7
9171,0,0,1,1,0,21
9172,0,1,1,1,0,21
9173,1,0,1,0,0,8
9174,1,1,0,1,0,23
9175,1,0,1,0,1,6
9176,0,0,0,0,0,3
9177,1,0,1,0,0,0
9178,1,1,1,0,1,23
9179,0,0,0,0,0,12
9180,0,1,0,1,0,16
9181,1,1,1,0,1,13
9182,1,1,1,1,0,16
9183,1,0,1,0,1,18
9184,1,1,0,0,0,10
9185,1,1,0,1,0,14
9186,0,1,0,1,1,14
9187,1,1,1,0,1,0
9188,0,0,1,0,0,2
9189,1,0,1,1,1,22
9190,1,0,1,1,0,22
9191,0,1,0,1,0,22
9192,1,1,1,0,0,7
9193,1,1,1,1,0,0
9194,1,0,1,1,0,10
9195,0,0,0,0,1,2
9196,1,0,0,1,0,2
9197,1,0,0,0,1,0
9198,0,0,1,1,0,4
9199,0,0,0,1,1,2
9200,0,1,0,1,1,1
9201,0,0,0,1,1,1
9202,0,1,0,1,1,14
9203,1,1,1,1,1,22
9204,0,1,1,1,0,17
9205,0,0,0,1,1,13
9206,1,0,0,1,1,1
9207,0,0,0,1,0,8
9208,0,0,0,0,0,9
9209,1,0,0,1,1,13
9210,1,0,1,1,0,14
9211,1,0,1,1,1,8
9212,0,1,1,0,1,0
9213,1,1,1,0,0,24
9214,1,0,0,0,1,20
9215,1,1,1,1,0,5
9216,0,1,1,0,1,8
9217,1,1,1,1,0,6
9218,0,0,0,0,0,1
9219,0,1,0,1,1,13
9220,1,0,0,1,1,11
9221,0,1,1,1,0,15
9222,0,0,1,0,1,10
9223,0,1,1,1,0,1
9224,1,0,1,1,0,17
9225,0,0,1,0,0,11
9226,0,1,0,1,1,12
9227,0,0,1,1,1,21
9228,1,1,0,1,1,17
9229,1,0,0,1,0,4
9230,1,0,1,0,1,8
9231,0,0,1,1,0,2
9232,1,0,0,1,0,6
9233,1,1,0,1,1,16
9234,0,0,0,0,0,2
9235,0,1,1,0,1,13
9236,0,0,0,1,1,17
9237,1,0,0,1,1,13
9238,1,0,1,0,0,7
9239,0,0,0,1,1,6
9240,0,1,1,1,0,4
9241,0,1,0,1,1,4
9242,1,1,0,0,0,24
9243,0,0,0,1,0,20
9244,0,0,1,1,0,16
9245,0,1,0,1,0,23
9246,0,0,0,0,1,12
9247,1,1,1,0,1,13
9248,0,1,1,1,1,3
9249,1,1,0,0,0,7
9250,1,1,1,0,1,18
9251,1,1,0,0,1,16
9252,0,1,1,0,1,17
9253,0,1,0,1,0,13
9254,0,1,1,1,0,0
9255,1,0,1,1,1,9
9256,0,1,0,1,0,14
9257,1,1,1,0,1,15
9258,0,0,1,0,0,9
9259,0,1,1,0,1,20
9260,0,1,1,1,1,14
9261,0,1,1,0,1,6
9262,1,1,0,1,0,22
9263,0,1,1,0,1,21
9264,1,0,1,1,0,9
9265,1,1,1,0,0,0
9266,1,0,1,0,0,2
9267,0,1,0,1,0,23
9268,1,1,0,0,0,17
9269,0,0,0,0,1,5
9270,1,1,0,1,0,16
9271,1,0,1,1,0,13
9272,1,0,1,0,0,12
9273,0,1,0,0,0,19
9274,0,1,0,0,0,18
9275,0,1,1,1,0,10
9276,0,0,0,1,1,8
9277,0,1,1,1,0,24
9278,1,1,0,0,1,10
9279,1,0,0,0,1,17
9280,0,0,0,0,1,23
9281,1,0,0,1,1,16
9282,1,0,0,0,1,16
9283,0,0,1,1,0,14
9284,1,0,0,0,1,14
9285,0,0,0,0,0,24
9286,1,1,1,1,0,10
9287,1,0,0,1,1,5
9288,1,0,1,0,1,22
9289,0,0,0,1,0,12
9290,1,0,1,1,1,3
9291,0,1,0,1,0,0
9292,1,1,0,1,0,2
9293,0,1,1,1,0,7
9294,1,0,0,0,0,23
9295,1,0,0,0,1,0
9296,1,0,0,1,1,8
9297,0,0,1,1,1,22
9298,1,0,0,0,0,8
9299,0,1,1,1,1,11
9300,1,1,1,1,0,0
9301,1,0,0,1,0,21
9302,0,1,1,0,1,0
9303,1,1,0,0,0,14
9304,0,1,0,1,0,13
9305,0,1,1,1,0,17
9306,1,1,1,1,1,2
9307,0,0,0,1,0,2
9308,0,0,1,0,1,12
9309,1,1,0,0,0,15
9310,1,0,1,1,0,1
9311,1,0,1,0,0,10
9312,1,1,0,1,1,4
9313,0,0,0,0,1,24
9314,1,0,0,1,0,3
9315,1,1,0,1,1,10
9316,1,1,0,1,0,20
9317,1,0,0,1,0,17
9318,0,1,0,0,1,21
9319,1,0,1,1,1,21
9320,0,1,1,1,0,12
9321,0,0,1,0,1,17
9322,1,0,1,1,1,3
9323,0,1,0,0,0,2
9324,1,1,0,1,0,22
9325,1,1,1,0,0,23
9326,1,0,0,1,1,22
9327,0,0,0,0,0,24
9328,1,0,0,0,0,5
9329,1,0,0,0,0,24
9330,0,0,0,0,1,7
9331,1,0,1,1,0,23
9332,0,0,0,1,1,16
9333,0,1,0,0,0,10
9334,0,1,0,1,1,12
9335,0,0,1,1,0,14
9336,1,1,1,1,1,6
9337,0,1,1,1,0,24
9338,1,1,1,1,0,1
9339,1,1,0,1,0,18
9340,1,1,0,0,0,0
9341,1,0,0,0,0,21
9342,0,1,0,0,0,12
9343,1,1,1,0,0,0
9344,1,1,1,0,0,22
9345,0,0,0,1,1,6
9346,1,1,0,1,1,14
9347,0,0,1,0,1,16
9348,0,1,1,0,0,21
9349,1,1,1,0,1,24
9350,0,1,1,0,0,1
9351,1,0,0,0,0,17
9352,0,1,0,1,0,7
9353,1,0,0,0,0,20
9354,0,0,0,1,0,17
9355,1,0,0,0,0,4
9356,1,1,0,1,1,2
9357,1,0,0,0,1,13
9358,1,1,0,1,0,10
9359,1,1,0,0,0,6
9360,1,0,0,0,1,19
9361,1,1,0,0,0,13
9362,0,1,0,1,0,24
9363,1,0,0,0,0,18
9364,1,1,1,0,0,19
9365,1,1,1,0,1,20
9366,1,0,1,1,1,1
9367,1,1,0,0,0,18
9368,1,1,1,1,0,14
9369,1,1,0,0,0,1
9370,0,0,1,0,1,2
9371,1,0,1,0,0,8
9372,0,0,1,1,1,4
